draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1991,1,25,GSW,Shaun,Vandiver,NULL,Colorado,N
1991,1,26,Chi,Mark,Randall,RandaMa01,Kansas,N
1991,1,27,Sac,Pete,Chilcutt,ChilcPe01,North Carolina,N
1991,2,1,CHA,Kevin,Lynch,LynchKe01,Minnesota,N
1991,2,2,Mia,George,Ackles,NULL,Nevada-Las Vegas,N
1991,2,3,Atl,Rodney,Monroe,MonroRo01,North Carolina State,N
1991,2,4,Sac,Randy,Brown,BrownRa01,New Mexico State,N
1991,2,5,PHO,Chad,Gallagher,GallaCh01,Creighton,N
1991,2,6,DAL,Donald,Hodge,HodgeDo01,Temple,N
1991,2,7,MIN,Myron,Brown,BrownMy01,Slippery Rock,N
1991,2,8,DAL,Mike,Iuzzolino,IuzzoMi01,St. Francis (PA),N
1991,2,9,Orl,Chris,Corchiani,CorchCh01,North Carolina State,N
1991,2,10,LAC,Elliot,Perry,PerryEl01,Memphis State,N
1991,2,11,LAC,Joe,Wylie,NULL,Miami (FL),N
1991,2,12,CLE,Jimmy,Oliver,OliveJi01,Purdue,N
1991,2,13,Det,Doug,Overton,OvertDo01,La Salle,N
1991,2,14,Ind,Sean,Green,GreenSe01,Iona,N
1991,2,15,Sac,Steve,Hood,NULL,James Madison,N
1991,2,16,GSW,Lamont,Strothers,StrotLa01,Christopher Newport,N
1991,2,17,PHI,Alvaro,Teheran,NULL,Houston,N
1991,2,18,Mil,Bobby,Phills,PhillBo01,Southern,N
1991,2,19,PHO,Richard,Dumas,DumasRi01,Oklahoma State,N
1991,2,20,HOU,Keith,Hughes,NULL,Rutgers,N
1991,2,21,UTA,Isaac,Austin,AustiIs01,Arizona State,N
1991,2,22,SAS,Greg,Sutton,SuttoGr01,Oral Roberts,N
1991,2,23,PHO,Joey,Wright,NULL,Texas,N
1991,2,24,HOU,Zan,Tabak,TabakZa01,None (Yugoslavia),N
1991,2,25,LAL,Anthony,Jones,NULL,Oral Roberts,N
1991,2,26,NJN,Von,McDade,NULL,Wisconsin-Milwaukee,N
1991,2,27,POR,Marcus,Kennedy,NULL,Eastern Michigan,N
1992,1,1,Orl,Shaquille,ONeal,ONeaSh01 ,Louisiana State,N
1992,1,2,CHA,Alonzo,Mourning,MournAl01,Georgetown,N
1992,1,3,MIN,Christian,Laettner,LaettCh01,Duke,N
1992,1,4,DAL,Jimmy,Jackson,JacksJi01,Ohio State,N
1992,1,5,Den,LaPhonso,Ellis,EllisLa01,Notre Dame,N
1992,1,6,WA1,Tom,Gugliotta,GugliTo01,North Carolina State,N
1992,1,7,Sac,Walt,Williams,WilliWa01,Maryland,N
1992,1,8,Mil,Todd,Day,DayTo01  ,Arkansas,N
1992,1,9,PHI,Clarence,Weatherspoon,WeathCl01,Southern Mississippi,N
1992,1,10,Atl,Adam,Keefe,KeefeAd01,Stanford,N
1992,1,11,HOU,Robert,Horry,HorryRo01,Alabama,N
1992,1,12,Mia,Harold,Miner,MinerHa01,USC,N
1992,1,13,Den,Bryant,Stith,StithBr01,Virginia,N
1992,1,14,Ind,Malik,Sealy,SealyMa01,St. John's,N
1992,1,15,LAL,Anthony,Peeler,PeeleAn01,Missouri,N
1992,1,16,LAC,Randy,Woods,WoodsRa01,La Salle,N
1992,1,17,Sea,Doug,Christie,ChrisDo01,Pepperdine,N
1992,1,18,SAS,Tracy,Murray,MurraTr01,UCLA,N
1992,1,19,Det,Don,MacLean,MacLeDo01,UCLA,N
1992,1,20,NYK,Hubert,Davis,DavisHu01,North Carolina,N
1992,1,21,Bos,Jon,Barry,BarryJo01,Georgia Tech,N
1992,1,22,PHO,Oliver,Miller,MilleOl01,Arkansas,N
1992,1,23,Mil,Lee,Mayberry,MaybeLe01,Arkansas,N
1992,1,24,GSW,Latrell,Sprewell,SprewLa01,Alabama,N
1992,1,25,LAC,Elmore,Spencer,SpencEl01,Nevada-Las Vegas,N
1992,1,26,POR,David,Johnson,JohnsDa03,Syracuse,N
1992,1,27,Chi,Byron,Houston,HoustBy01,Oklahoma State,N
1992,2,1,MIN,Marlon,Maxey,MaxeyMa01,Texas-El Paso,N
1992,2,2,NJN,PJ,Brown,BrownPJ01,Louisiana Tech,N
1992,2,3,DAL,Sean,Rooks,RooksSe01,Arizona,N
1992,2,4,POR,Reggie,Smith,SmithRe01,Texas Christian,N
1992,2,5,WA1,Brent,Price,PriceBr01,Oklahoma,N
1992,2,6,Chi,Corey,Williams,WilliCo01,Oklahoma State,N
1992,2,7,MIN,Chris,Smith,SmithCh05,Connecticut,N
1992,2,8,CHA,Tony,Bennett,BenneTo01,Wisconsin-Green Bay,N
1992,2,9,LAL,Duane,Cooper,CoopeDu01,USC,N
1992,2,10,Mia,Isaiah,Morris,MorriIs01,Arkansas,N
1992,2,11,Atl,Elmer,Bennett,BenneEl01,Notre Dame,N
1992,2,12,Chi,Litterial,Green,GreenLi01,Georgia,N
1992,2,13,NJN,Steve,Rogers,NULL,Alabama State,N
1992,2,14,HOU,Ronald,Jones,NULL,Murray State,N
1992,2,15,Mia,Matt,Geiger,GeigeMa01,Georgia Tech,N
1992,2,16,GSW,Predrag,Danilovic,DanilPr01,Partizan,N
1992,2,17,SAS,Henry,Williams,NULL,North Carolina-Charlotte,N
1992,2,18,Sea,Chris,King,KingCh01 ,Wake Forest,N
1992,2,19,Den,Robert,Werdann,WerdaRo01,St. John's,N
1992,2,20,Bos,Darren,Morningstar,MorniDa01,Pittsburgh,N
1992,2,21,PHO,Brian,Davis,DavisBr02,Duke,N
1992,2,22,PHO,Ron,Ellis,NULL,Louisiana Tech,N
1992,2,23,GSW,Matt,Fish,FishMa01 ,North Carolina-Wilmington,N
1992,2,24,MIN,Tim,Burroughs,NULL,Jacksonville,N
1992,2,25,Chi,Matt,Steigenga,SteigMa01,Michigan State,N
1992,2,26,HOU,Curtis,Blair,NULL,Richmond,N
1992,2,27,Sac,Brett,Roberts,NULL,Morehead State,N
1993,1,1,Orl,Chris,Webber,WebbeCh01,Michigan,N
1993,1,2,PHI,Shawn,Bradley,BradlSh01,Brigham Young,N
1993,1,3,GSW,Anfernee,Hardaway,HardaAn01,Memphis State,N
1993,1,4,DAL,Jamal,Mashburn,MashbJa01,Kentucky,N
1993,1,5,MIN,Isaiah,Rider,RiderIs01,Nevada-Las Vegas,N
1993,1,6,WA1,Calbert,Cheaney,CheanCa01,Indiana,N
1993,1,7,Sac,Bobby,Hurley,HurleBo01,Duke,N
1993,1,8,Mil,Vin,Baker,BakerVi01,Hartford,N
1993,1,9,Den,Rodney,Rogers,RogerRo01,Wake Forest,N
1993,1,10,Det,Lindsey,Hunter,HunteLi01,Jackson State,N
1993,1,11,Det,Allan,Houston,HoustAl01,Tennessee,N
1993,1,12,LAL,George,Lynch,LynchGe01,North Carolina,N
1993,1,13,LAC,Terry,Dehere,DeherTe01,Seton Hall,N
1993,1,14,Ind,Scott,Haskin,HaskiSc01,Oregon State,N
1993,1,15,Atl,Doug,Edwards,EdwarDo01,Florida State,N
1993,1,16,NJN,Rex,Walters,WalteRe01,Kansas,N
1993,1,17,CHA,Greg,Graham,GrahaGr01,Indiana,N
1993,1,18,UTA,Luther,Wright,WrighLu01,Seton Hall,N
1993,1,19,Bos,Acie,Earl,EarlAc01 ,Iowa,N
1993,1,20,CHA,Scott,Burrell,BurreSc01,Connecticut,N
1993,1,21,POR,James,Robinson,RobinJa03,Alabama,N
1993,1,22,CLE,Chris,Mills,millsch01,Arizona,N
1993,1,23,Sea,Ervin,Johnson,JohnsEr01,New Orleans,N
1993,1,24,HOU,Sam,Cassell,CasseSa01,Florida State,N
1993,1,25,Chi,Corie,Blount,BlounCo01,Cincinnati,N
1993,1,26,Orl,Geert,Hammink,HammiGe01,Louisiana State,N
1993,1,27,PHO,Malcolm,Mackey,MackeMa01,Georgia Tech,N
1993,2,1,DAL,Lucious,Harris,HarriLu01,Long Beach State,N
1993,2,2,MIN,Sherron,Mills,NULL,Virginia Commonwealth,N
1993,2,3,WA1,Gheorghe,Muresan,MuresGh01,Pau Orthez (Romania),N
1993,2,4,Sac,Evers,Burns,BurnsEv01,Maryland,N
1993,2,5,PHI,Alphonso,Ford,FordAl01 ,Mississippi Valley State,N
1993,2,6,DAL,Eric,Riley,RileyEr01,Michigan,N
1993,2,7,GSW,Darnell,Mee,MeeDa01  ,Western Kentucky,N
1993,2,8,Mia,Ed,Stokes,StokeEd01,Arizona,N
1993,2,9,NJN,John,Best,NULL,Tennessee Tech,N
1993,2,10,LAL,Nick,Van Exel,VanExNi01,Cincinnati,N
1993,2,11,WA1,Conrad,McRae,NULL,Syracuse,N
1993,2,12,Ind,Thomas,Hill,NULL,Duke,N
1993,2,13,Atl,Richard,Manning,ManniRi01,Washington,N
1993,2,14,Chi,Anthony,Reed,NULL,Tulane,N
1993,2,15,Sea,Adonis,Jordan,JordaAd01,Kansas,N
1993,2,16,Den,Josh,Grant,GrantJo01,Utah,N
1993,2,17,Sac,Alex,Holcombe,NULL,Baylor,N
1993,2,18,UTA,Bryon,Russell,RusseBr01,Long Beach State,N
1993,2,19,HOU,Richard,Petruska,PetruRi01,UCLA,N
1993,2,20,SAS,Chris,Whitney,WhitnCh01,Clemson,N
1993,2,21,POR,Kevin,Thompson,ThompKe01,North Carolina State,N
1993,2,22,PHO,Mark,Buford,NULL,Mississippi Valley State,N
1993,2,23,HOU,Marcelo,Nicola,NULL,None (Argentina),N
1993,2,24,Ind,Spencer,Dunkley,NULL,Delaware,N
1993,2,25,Sac,Mike,Peplowski,PeploMi01,Michigan State,N
1993,2,26,LAC,Leonard,White,NULL,Southern,N
1993,2,27,PHO,Byron,Wilson,NULL,Utah,N
1994,1,1,Mil,Glenn,Robinson,RobinGl01,Purdue,N
1994,1,2,DAL,Jason,Kidd,KiddJa01 ,California,N
1994,1,3,Det,Grant,Hill,HillGr01 ,Duke,N
1994,1,4,MIN,Donyell,Marshall,MarshDo01,Connecticut,N
1994,1,5,WA1,Juwan,Howard,HowarJu01,Michigan,N
1994,1,6,PHI,Sharone,Wright,WrighSh01,Clemson,N
1994,1,7,LAC,Lamond,Murray,murrala01,California,N
1994,1,8,Sac,Brian,Grant,GrantBr01,Xavier (OH),N
1994,1,9,Bos,Eric,Montross,MontrEr01,North Carolina,N
1994,1,10,LAL,Eddie,Jones,JonesEd01,Temple,N
1994,1,11,Sea,Carlos,Rogers,RogerCa01,Tennessee State,N
1994,1,12,Mia,Khalid,Reeves,ReeveKh01,Arizona,N
1994,1,13,Den,Jalen,Rose,RoseJa01 ,Michigan,N
1994,1,14,NJN,Yinka,Dare,DareYi01 ,George Washington,N
1994,1,15,Ind,Eric,Piatkowski,PiatkEr01,Nebraska,N
1994,1,16,GSW,Clifford,Rozier,RozieCl01,Louisville,N
1994,1,17,POR,Aaron,McKie,McKieAa01,Temple,N
1994,1,18,Mil,Eric,Mobley,MobleEr01,Pittsburgh,N
1994,1,19,DAL,Tony,Dumas,DumasTo01,Missouri-Kansas City,N
1994,1,20,PHI,B.J,Tyler,TylerBj01,Texas,N
1994,1,21,Chi,Dickey,Simpkins,SimpkDi01,Providence,N
1994,1,22,SAS,Bill,Curley,CurleBi01,Boston College,N
1994,1,23,PHO,Wesley,Person,PersoWe01,Auburn,N
1994,1,24,NYK,Monty,Williams,WilliMo01,Notre Dame,N
1994,1,25,LAC,Greg,Minor,MinorGr01,Louisville,N
1994,1,26,NYK,Charlie,Ward,WardCh01 ,Florida State,N
1994,1,27,Orl,Brooks,Thompson,ThompBr01,Oklahoma State,N
1994,2,1,DAL,Deon,Thomas,NULL,Illinois,N
1994,2,2,PHO,Antonio,Lang,LangAn02 ,Duke,N
1994,2,3,MIN,Howard,Eisley,EisleHo01,Boston College,N
1994,2,4,Orl,Rodney,Dent,NULL,Kentucky,N
1994,2,5,WA1,Jim,McIlvaine,McIlvJi01,Marquette,N
1994,2,6,PHI,Derrick,Alston,AlstoDe01,Duquesne,N
1994,2,7,Atl,Gaylon,Nickerson,NickeGa01,NW Oklahoma State,N
1994,2,8,Sac,Michael,Smith,SmithMi01,Providence,N
1994,2,9,Bos,Andrei,Fetisov,NULL,Russia,N
1994,2,10,Sea,Dontonio,Wingfield,WingfDo01,Cincinnati,N
1994,2,11,CHA,Darrin,Hancock,HancoDa01,Kansas,N
1994,2,12,GSW,Anthony,Miller,MilleAn01,Michigan State,N
1994,2,13,Mia,Jeff,Webster,WebstJe01,Oklahoma,N
1994,2,14,Ind,William,Njoku,NULL,St Mary's (Canada),N
1994,2,15,CLE,Gary,Collier,NULL,Tulsa,N
1994,2,16,POR,Shawnelle,Scott,ScottSh01,St John's,N
1994,2,17,Ind,Damon,Bailey,NULL,Indiana,N
1994,2,18,GSW,Dwayne,Morton,MortoDw01,Louisville,N
1994,2,19,Mil,Voshon,Lenard,LenarVo01,Minnesota,N
1994,2,20,UTA,Jamie,Watson,WatsoJa01,South Carolina,N
1994,2,21,Det,Jevon,Crudup,NULL,Missouri,N
1994,2,22,Chi,Kris,Bruton,NULL,Benedict (SC),N
1994,2,23,PHO,Charles,Claxton,CLAXTCH02,Georgia,N
1994,2,24,Sac,Lawrence,Funderburke,FundeLa01,Ohio St,N
1994,2,25,PHO,Anthony,Goldwire,GoldwAn01,Houston,N
1994,2,26,HOU,Albert,Burditt,NULL,Texas,N
1994,2,27,Sea,Zelko,Rebraca,RebraZe01,Belgrade (Yugoslavia),N
1995,1,1,GSW,Joe,Smith,SmithJo01,Maryland,N
1995,1,2,LAC,Antonio,McDyess,McDyeAn01,Alabama,N
1995,1,3,PHI,Jerry,Stackhouse,StackJe01,North Carolina,N
1995,1,4,WA1,Rasheed,Wallace,WallaRa01,North Carolina,N
1995,1,5,MIN,Kevin,Garnett,GarneKe01,Farragut Academy (IL),N
1995,1,6,Van,Bryant,Reeves,ReeveBr01,Oklahoma State,N
1995,1,7,Tor,Damon,Stoudamire,StoudDa01,Arizona,N
1995,1,8,POR,Shawn,Respert,RespeSh01,Michigan State,N
1995,1,9,NJN,Ed,OBannon,OBanEd01 ,UCLA,N
1995,1,10,Mia,Kurt,Thomas,ThomaKu01,Texas Christian,N
1995,1,11,Mil,Gary,Trent,TrentGa01,Ohio University,N
1995,1,12,DAL,Cherokee,Parks,ParksCh01,Duke,N
1995,1,13,Sac,Corliss,Williamson,WilliCo02,Arkansas,N
1995,1,14,Bos,Eric,Williams,WilliEr01,Providence,N
1995,1,15,Den,Brent,Barry,BarryBr01,Oregon State,N
1995,1,16,Atl,Alan,Henderson,HendeAl01,Indiana,N
1995,1,17,CLE,Bob,Sura,SuraBo01 ,Florida State,N
1995,1,18,Det,Theo,Ratliff,RatliTh01,Wyoming,N
1995,1,19,Det,Randolph,Childress,ChildRa01,Georgia Tech,N
1995,1,20,Chi,Jason,Caffey,CaffeJa01,Alabama,N
1995,1,21,PHO,Michael,Finley,FinleMi01,Wisconsin,N
1995,1,22,CHA,George,Zidek,ZidekGe01,UCLA,N
1995,1,23,Ind,Travis,Best,BestTr01 ,Georgia Tech,N
1995,1,24,DAL,Loren,Meyer,MeyerLo01,Iowa State,N
1995,1,25,Orl,David,Vaughn,VaughDa02,Memphis,N
1995,1,26,Sea,Sherell,Ford,FordSh01 ,Illinois-Chicago,N
1995,1,27,PHO,Mario,Bennett,BenneMa01,Arizona State,N
1995,1,28,UTA,Greg,Ostertag,OsterGr01,Kansas,N
1995,1,29,SAS,Cory,Alexander,AlexaCo01,Virginia,N
1995,2,1,Det,Lou,Roe,RoeLo01  ,Massachusetts,N
1995,2,2,Chi,Dragan,Tarlac,TarlaDr01,Greece,N
1995,2,3,WA1,Terrence,Rencher,RenchTe01,Texas,N
1995,2,4,Bos,Junior,Burrough,BurroJu01,Virginia,N
1995,2,5,GSW,Andrew,DeClerq,DeCleAn01,Florida,N
1995,2,6,Tor,Jimmy,King,KingJi02 ,Michigan,N
1995,2,7,Van,Lawrence,Moten,MotenLa01,Syracuse,N
1995,2,8,LAL,Frankie,King,KingFr01 ,Western Carolina,N
1995,2,9,Mil,Rashard,Griffith,NULL,Wisconsin,N
1995,2,10,CLE,Donny,Marshall,MarshDo02,Connecticut,N
1995,2,11,GSW,Dwayne,Whitfield,WhitfDw01,Jackson State,N
1995,2,12,HOU,Erik,Meek,NULL,Duke,N
1995,2,13,Atl,Donnie,Boyce,BoyceDo01,Colorado,N
1995,2,14,Mil,Eric,Snow,SnowEr01 ,Michigan State,N
1995,2,15,Den,Anthony,Pelle,NULL,Fresno State,N
1995,2,16,Atl,Troy,Brown,NULL,Providence,N
1995,2,17,Mia,George,Banks,NULL,Texas-El Paso,N
1995,2,18,Sac,Tyus,Edney,EdneyTy01,UCLA,N
1995,2,19,MIN,Mark,Davis,DavisMa01,Texas Tech,N
1995,2,20,MIN,Jerome,Allen,AllenJe01,Pennsylvania,N
1995,2,21,GSW,Martin,Lewis,LewisMa01,Seward Couty CC,N
1995,2,22,Sac,Dejan,Bodiroga,NULL,Italy,N
1995,2,23,Ind,Fred,Hoiberg,HoibeFr01,Iowa St.,N
1995,2,24,LAC,Constantin,Popa,NULL,Miami (FL),N
1995,2,25,Sea,Aurelijius,Zukauskas,NULL,Lithuania,N
1995,2,26,GSW,Michael,McDonald,McDonMi01,New Orleans,N
1995,2,27,PHO,Chris,Carr,CarrCh01 ,Southern Illinois,N
1995,2,28,Atl,Cuonzo,Martin,MartiCu01,Purdue,N
1995,2,29,Det,Don,Reid,ReidDo01 ,Georgetown (DC),N
1996,1,1,PHI,Allen,Iverson,IversAl01,Georgetown,N
1996,1,2,Tor,Marcus,Camby,CambyMa01,Massachusetts,N
1996,1,3,Van,Shareef,AbdurRahim,AbdurSh01,California,N
1996,1,4,Mil,Stephon,Marbury,MarbuSt01,Georgia Tech,N
1996,1,5,MIN,Ray,Allen,AllenRa02,Connecticut,N
1996,1,6,Bos,Antoine,Walker,WalkeAn01,Kentucky,N
1996,1,7,LAC,Lorenzen,Wright,WrighLo02,Memphis (TN),N
1996,1,8,NJN,Kerry,Kittles,KittlKe01,Villanova,N
1996,1,9,DAL,Samaki,Walker,WalkeSa01,Louisville,N
1996,1,10,Ind,Erick,Dampier,DampiEr01,Mississippi State,N
1996,1,11,GSW,Todd,Fuller,FulleTo01,North Carolina State,N
1996,1,12,CLE,Vitaly,Potapenko,PotapVi01,Wright State,N
1996,1,13,CHA,Kobe,Bryant,BryanKo01,Lower Merion (PA) HS,N
1996,1,14,Sac,Predrag,Stojakovic,StojaPr01,PAOK Greece,N
1996,1,15,PHO,Steve,Nash,NashSt01 ,Santa Clara,N
1996,1,16,CHA,Tony,Delk,DelkTo01 ,Kentucky,N
1996,1,17,POR,Jermaine,ONeal,ONeaJe01 ,Eau Claire (SC) HS,N
1996,1,18,NYK,John,Wallace,WallaJo01,Syracuse,N
1996,1,19,NYK,Walter,McCarty,McCarWa01,Kentucky,N
1996,1,20,CLE,Zydrunas,Ilgauskas,IlgauZy01,Lithuania,N
1996,1,21,NYK,Dontae',Jones,JonesDo01,Mississippi State,N
1996,1,22,Van,Roy,Rogers,RogerRo02,Alabama,N
1996,1,23,Den,Efthimis,Rentzias,NULL,PAOK Greece,N
1996,1,24,LAL,Derek,Fisher,FisheDe01,Arkansas-Little Rock,N
1996,1,25,UTA,Martin,Muursepp,MuursMa01,Kalev Tallin (Estonia),N
1996,1,26,Det,Jerome,Williams,WilliJe01,Georgetown,N
1996,1,27,Orl,Brian,Evans,EvansBr01,Indiana,N
1996,1,28,Atl,Priest,Lauderdale,LaudePr01,Central St/Greece,N
1996,1,29,Chi,Travis,Knight,KnighTr01,Connecticut,N
1996,2,1,HOU,Othella,Harrington,HarriOt01,Georgetown,N
1996,2,2,PHI,Mark,Hendrickson,HendrMa01,Washington State,N
1996,2,3,PHI,Ryan,Minor,NULL,Oklahoma,N
1996,2,4,Mil,Moochie,Norris,NorriMo01,West Florida,N
1996,2,5,DAL,Shawn,Harvey,NULL,West Virginia State,N
1996,2,6,Sea,Joseph,Blair,NULL,Arizona,N
1996,2,7,LAC,Doron,Sheffer,NULL,Connecticut,N
1996,2,8,Den,Jeff,McInnis,McInnJe01,North Carolina,N
1996,2,9,Bos,Steve,Hamer,HamerSt01,Tennessee,N
1996,2,10,PHO,Russ,Millard,NULL,Iowa,N
1996,2,11,GSW,Marcus,Mann,NULL,Mississippi Valley St,N
1996,2,12,Sac,Jason,Sasser,SasseJa01,Texas Tech,N
1996,2,13,HOU,Randy,Livingston,LivinRa01,Louisiana State,N
1996,2,14,PHO,Ben,Davis,DavisBe01,Arizona,N
1996,2,15,CHA,Malik,Rose,RoseMa01 ,Drexel,N
1996,2,16,Sea,Joe,Vogel,NULL,Colorado State,N
1996,2,17,POR,Marcus,Brown,BrownMa01,Murray State,N
1996,2,18,Sea,Ron,Riley,NULL,Arizona State,N
1996,2,19,PHI,Jamie,Feick,FeickJa01,Michigan State,N
1996,2,20,Orl,Amal,McCaskill,McCasAm01,Marquette,N
1996,2,21,HOU,Terrell,Bell,NULL,Georgia,N
1996,2,22,Van,Chris,Robinson,RobinCh01,Western Kentucky,N
1996,2,23,Ind,Mark,Pope,PopeMa01 ,Kentucky,N
1996,2,24,Mil,Jeff,Nordgaard,NordgJe01,Wisconsin-Green Bay,N
1996,2,25,UTA,Shandon,Anderson,AnderSh01,Georgia,N
1996,2,26,WA1,Ronnie,Henderson,NULL,Louisiana State,N
1996,2,27,CLE,Reggie,Geary,GearyRe01,Arizona,N
1996,2,28,Sea,Drew,Barry,BarryDr01,Georgia Tech,N
1996,2,29,DAL,Darnell,Robinson,NULL,Arkansas,N
1997,1,1,SAS,Tim,Duncan,DuncaTi01,Wake Forest,N
1997,1,2,PHI,Keith,Van Horn,VanHoKe01,Utah,N
1997,1,3,Bos,Chauncey,Billups,BilluCh01,Colorado,N
1997,1,4,Van,Antonio,Daniels,DanieAn01,Bowling Green,N
1997,1,5,Den,Tony,Battie,BattiTo01,Texas Tech,N
1997,1,6,Bos,Ron,Mercer,MerceRo01,Kentucky,N
1997,1,7,NJN,Tim,Thomas,ThomaTi01,Villanova,N
1997,1,8,GSW,Adonal,Foyle,FoyleAd01,Colgate,N
1997,1,9,Tor,Tracy,McGrady,McGraTr01,Mount Zion (NC) Academy,N
1997,1,10,Mil,Danny,Fortson,FortsDa01,Cincinnati,N
1997,1,11,Sac,Olivier,SaintJean,SaintOl01,San Jose State,N
1997,1,12,Ind,Austin,Croshere,CroshAu01,Providence,N
1997,1,13,CLE,Derek,Anderson,AnderDe01,Kentucky,N
1997,1,14,LAC,Maurice,Taylor,TayloMa01,Michigan,N
1997,1,15,DAL,Kelvin,Cato,CatoKe01 ,Iowa State,N
1997,1,16,CLE,Brevin,Knight,KnighBr01,Stanford,N
1997,1,17,Orl,Johnny,Taylor,TayloJo01,Tennessee-Chattanooga,N
1997,1,18,POR,Chris,Anstey,AnsteCh01,Australia,N
1997,1,19,Det,Scot,Pollard,PollaSc01,Kansas,N
1997,1,20,MIN,Paul,Grant,GrantPa01,Wisconsin,N
1997,1,21,NJN,Anthony,Parker,ParkeAn01,Bradley,N
1997,1,22,Atl,Ed,Gray,GrayEd01 ,California,N
1997,1,23,Sea,Bobby,Jackson,JacksBo01,Minnesota,N
1997,1,24,HOU,Rodrick,Rhodes,RhodeRo01,Southern Cal,N
1997,1,25,NYK,John,Thomas,ThomaJo01,Minnesota,N
1997,1,26,Mia,Charles,Smith,SmithCh03,New Mexico,N
1997,1,27,UTA,Jacque,Vaughn,VaughJa01,Kansas,N
1997,1,28,Chi,Keith,Booth,BoothKe01,Maryland,N
1997,2,1,HOU,Serge,Zwikker,NULL,North Carolina,N
1997,2,2,Mia,Mark,Sanford,NULL,Washington,N
1997,2,3,Det,Charles,OBannon,OBanCh01 ,UCLA,N
1997,2,4,Den,James,Cotton,CottoJa02,Long Beach State,N
1997,2,5,PHI,Marko,Milic,MilicMa01,Slovenia,N
1997,2,6,DAL,Bubba,Wells,WellsBu01,Austin Peay,N
1997,2,7,PHI,Kebu,Stewart,StewaKe01,Cal State Bakersfield,N
1997,2,8,PHI,James,Collins,ColliJa01,Florida State,N
1997,2,9,GSW,Marc,Jackson,JacksMa02,Temple,N
1997,2,10,Mil,Jerald,Honeycutt,HoneyJe01,Tulane,N
1997,2,11,Sac,Anthony,Johnson,JohnsAn02,College of Charleston,N
1997,2,12,Sea,Eddie,Elisma,NULL,Georgia Tech,N
1997,2,13,Den,Jason,Lawson,LawsoJa01,Villanova,N
1997,2,14,PHO,Stephen,Jackson,JacksSt02,Butler County (KS) CC,N
1997,2,15,MIN,Gordon,Malone,NULL,West Virginia,N
1997,2,16,CLE,Cedric,Henderson,HendeCe02,Memphis,N
1997,2,17,WA1,God,Shammgod,ShammGo01,Providence,N
1997,2,18,Orl,Eric,Washington,WashiEr01,Alabama,N
1997,2,19,POR,Alvin,Williams,WilliAl01,Villanova,N
1997,2,20,WA1,Predrag,Drobnjak,DrobnPr01,Partizan-Belgrade,N
1997,2,21,Atl,Alain,Digbeu,NULL,Villeurbanne-France,N
1997,2,22,Atl,Chris,Crawford,CrawfCh01,Marquette,N
1997,2,23,LAL,DeJuan,Wheat,WheatDe01,Louisville,N
1997,2,24,Van,C.J,Bruton,NULL,Indian Hills (IA) CC,N
1997,2,25,LAL,Paul,Rogers,NULL,Gonzaga,N
1997,2,26,Sea,Mark,Blount,BlounMa01,Pittsburgh,N
1997,2,27,Bos,Ben,Pepper,NULL,Australia,N
1997,2,28,UTA,Nate,Erdmann,NULL,Oklahoma,N
1997,2,29,Chi,Roberto,Duenas,NULL,FC Barcelona-Spain,N
1998,1,1,LAC,Michael,Olowokandi,OlowoMi01,Pacific,N
1998,1,2,Van,Mike,Bibby,BibbyMi01,Arizona,N
1998,1,3,Den,Raef,LaFrentz,LaFreRa01,Kansas,N
1998,1,4,Tor,Antawn,Jamison,JamisAn01,North Carolina,N
1998,1,5,GSW,Vince,Carter,CarteVi01,North Carolina,N
1998,1,6,DAL,Robert,Traylor,TraylRo01,Michigan,N
1998,1,7,Sac,Jason,Williams,WilliJa02,Florida,N
1998,1,8,PHI,Larry,Hughes,HugheLa01,Saint Louis,N
1998,1,9,Mil,Dirk,Nowitzki,NowitDi01,Germany,N
1998,1,10,Bos,Paul,Pierce,PiercPa01,Kansas,N
1998,1,11,Det,Bonzi,Wells,WellsBo01,Ball State,N
1998,1,12,Orl,Michael,Doleac,DoleaMi01,Utah,N
1998,1,13,Orl,Keon,Clark,ClarkKe01,Nevada-Las Vegas,N
1998,1,14,HOU,Michael,Dickerson,DickeMi01,Arizona,N
1998,1,15,Orl,Matt,Harpring,HarprMa01,Georgia Tech,N
1998,1,16,HOU,Bryce,Drew,DrewBr01 ,Valparaiso,N
1998,1,17,MIN,Radoslav,Nesterovic,NesteRa01,Slovenia,N
1998,1,18,HOU,Mirsad,Turkcan,NULL,Turkey,N
1998,1,19,Mil,Pat,Garrity,GarriPa01,Notre Dame,N
1998,1,20,Atl,Roshown,McLeod,McLeoRo01,Duke,N
1998,1,21,CHA,Ricky,Davis,DavisRi01,Iowa,N
1998,1,22,LAC,Brian,Skinner,SkinnBr01,Baylor,N
1998,1,23,Den,Tyronn,Lue,LueTy01  ,Nebraska,N
1998,1,24,SAS,Felipe,Lopez,LopezFe01,St. John's,N
1998,1,25,Ind,Al,Harrington,HarriAl01,St. Patrick's HS,N
1998,1,26,LAL,Sam,Jacobson,JacobSa01,Minnesota,N
1998,1,27,Sea,Vladimir,Stepania,StepaVl01,Slovenia,N
1998,1,28,Chi,Corey,Benjamin,BenjaCo01,Oregon State,N
1998,1,29,UTA,Nazr,Mohammed,MohamNa01,Kentucky,N
1998,2,1,DAL,Ansu,Sesay,SesayAn01,Mississippi,N
